"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.06365293825135e-05,0.312610515605737,0.105,0.129,1,"2","rplF-3"
6.40536029095013e-05,0.308827488016472,0.014,0.021,1,"2","fieF-3"
6.95829419190001e-05,0.392283192613935,0.048,0.061,1,"2","msbA-4"
7.30742610561321e-05,0.2441020969406,0.015,0.022,1,"2","puuB-5"
7.57185505104384e-05,-0.12172215320046,0.005,0.01,1,"2","rof-3"
7.70181835671837e-05,0.467240156947631,0.018,0.027,1,"2","dedA-1"
8.05589797607021e-05,0.150146520216177,0.009,0.015,1,"2","chaC-1"
8.55506471413008e-05,0.241888080878349,0.015,0.022,1,"2","der-3"
8.58309610334028e-05,0.192742785384413,0.007,0.012,1,"2","ddlA-4"
8.65390953001378e-05,0.337433827036874,0.014,0.021,1,"2","yciS-1"
9.80068240653425e-05,0.182593626168618,0.009,0.016,1,"2","yfbU-3"
0.000110165582994289,0.416463608810769,0.007,0.013,1,"2","yggL-5"
0.000117804930796322,0.932021054317935,0.02,0.014,1,"2","tufB-2"
0.000121731939007238,0.163112501802604,0.007,0.012,1,"2","cirA-1"
0.000129051064548691,0.365646231905076,0.007,0.012,1,"2","glcC-5"
0.000135617515951014,0.169263776388971,0.008,0.014,1,"2","degP-2"
0.00014274844438094,0.196785594830343,0.01,0.016,1,"2","prfC-2"
0.000144391065342774,0.352536129790781,0.133,0.162,1,"2","infB-3"
0.000145080097663344,0.623379046641282,0.012,0.018,1,"2","potD-5"
0.000151334327177146,0.422744973736466,0.065,0.081,1,"2","rplC-3"
0.000152185718318678,0.440279538278744,0.013,0.02,1,"2","lrp-2"
0.000153698961249037,1.37504319578414,0.024,0.017,1,"2","cspB-3"
0.000154562435524017,0.371771982557624,0.011,0.018,1,"2","accD-3"
0.000154594992775126,0.300222591791997,0.009,0.015,1,"2","ybdR-2"
0.00016027961676484,0.282892593927716,0.008,0.013,1,"2","trmA-2"
0.000164192135811309,0.301742132735183,0.008,0.013,1,"2","mdtK-4"
0.00016958484596933,0.254000155812559,0.024,0.033,1,"2","rpsU-3"
0.00016972609637723,0.699641031790153,0.136,0.128,1,"2","fis-1"
0.000180192570283032,0.1523320097717,0.007,0.012,1,"2","yfiC-4"
0.000183503682657132,0.545673306241321,0.015,0.022,1,"2","rraA-5"
0.000193927332443568,0.177895693058477,0.005,0.01,1,"2","hybC-2"
0.000209138735514745,0.270728870127322,0.024,0.033,1,"2","rpsH-3"
0.000214224337339837,0.374663614636289,0.01,0.016,1,"2","proQ-3"
0.000225920654185459,0.312914820523196,0.006,0.01,1,"2","hemG-3"
0.000230961968083216,0.584035317139418,0.054,0.068,1,"2","ompC-3"
0.000235286261440355,0.113460541218322,0.006,0.01,1,"2","yfcO-3"
0.000253781859665067,0.178571213926208,0.01,0.016,1,"2","lolA-2"
0.000260483791147576,0.121620473698975,0.008,0.013,1,"2","mdlA-2"
0.000267361731284954,0.498807284722719,0.024,0.033,1,"2","dfp-4"
0.000267863365865339,1.59219288842973,0.013,0.009,1,"2","sufS-2"
0.000277695483858302,0.333256735952419,0.05,0.063,1,"2","yfjO-5"
0.000297053218256097,0.194619695370765,0.01,0.015,1,"2","yceG-2"
0.000299097084282244,0.263387737402324,0.009,0.014,1,"2","ydbA-12"
0.0003012704918224,-0.162641966101664,0.006,0.011,1,"2","ribA-4"
0.000319806228226465,0.470993792399021,0.015,0.021,1,"2","recA-5"
0.000396732510369216,0.346679998437368,0.006,0.01,1,"2","mutS-5"
0.000409978191100238,0.583341002385735,0.009,0.015,1,"2","hemY-4"
0.000422602074268787,0.336416816573948,0.007,0.012,1,"2","bglA-3"
0.000422705319612217,0.65939839627817,0.05,0.064,1,"2","lpxP-2"
0.000441425135831005,0.348146627885509,0.012,0.018,1,"2","ydeA-5"
0.000463048392629429,0.203329866274408,0.246,0.299,1,"2","nlpI-3"
0.000467456919686792,-0.187371813382557,0.006,0.01,1,"2","yjgA-3"
0.000495298650602856,0.200427219960801,0.006,0.01,1,"2","rumA-4"
0.000529880176818341,0.648323671549592,0.012,0.018,1,"2","cycA-4"
0.000551932403370114,0.66025599984997,0.008,0.013,1,"2","fecI-5"
0.000617092072853111,0.478171981835355,0.018,0.025,1,"2","gltI-1"
0.000694611986472639,0.225740104177714,0.011,0.016,1,"2","pfkA-2"
0.000708208658041253,0.238504768897499,0.007,0.011,1,"2","insK-5"
0.000748989905650397,1.720122752639,0.018,0.013,1,"2","sulA-5"
0.000773773580349008,0.210462950302082,0.015,0.021,1,"2","yhbC-5"
0.000797971392773774,0.240101466310176,0.006,0.01,1,"2","lysP-1"
0.000869728140225144,0.34636757503036,0.013,0.018,1,"2","ygfB-4"
0.00089252151944627,0.234987890811116,0.006,0.011,1,"2","glgB-5"
0.000965443529098948,1.44090778966455,0.043,0.036,1,"2","sufD-2"
0.00105343860777721,0.638307216580821,0.045,0.056,1,"2","gyrB-3"
0.001085677571029,0.390338130920813,0.006,0.01,1,"2","yeiP-5"
0.00110193010588441,0.249366734946469,0.012,0.017,1,"2","spr-5"
0.00113063329274583,0.404233905221003,0.008,0.013,1,"2","rhtC-5"
0.00117152886351198,0.29081901334584,0.007,0.011,1,"2","rplU-2"
0.00126061385304929,0.521641820041328,0.012,0.018,1,"2","bcsE-5"
0.00131654650533657,0.17186537497535,0.007,0.011,1,"2","smpB-1"
0.00135590030063378,0.40731052299717,0.01,0.015,1,"2","yecA-3"
0.0013813656859276,0.446025449436981,0.008,0.013,1,"2","pldB-5"
0.00146213453566799,0.689656798896849,0.051,0.063,1,"2","alaS-2"
0.00146259059795262,0.213115440208008,0.008,0.013,1,"2","yrfG-3"
0.00148341230082086,0.256525860780125,0.007,0.011,1,"2","yafO-4"
0.00153315315316742,0.260598045177753,0.012,0.018,1,"2","yeeF-3"
0.00154193795063743,0.532553395154444,0.007,0.011,1,"2","cdd-4"
0.00166672701918721,0.268727555674524,0.008,0.012,1,"2","modA-5"
0.00173866573876346,0.270909187044652,0.011,0.016,1,"2","dps-5"
0.00183517803770403,0.367375608271983,0.008,0.012,1,"2","hpt-3"
0.00185209450782828,0.213132595087455,0.014,0.019,1,"2","rem-3"
0.00196505548978759,0.58072925440952,0.017,0.023,1,"2","yfiN-2"
0.00202467152943744,0.307145621399619,0.007,0.011,1,"2","plsC-5"
0.00203762684927758,0.30597451645884,0.006,0.01,1,"2","yobA-1"
0.0021326570548105,0.436605024953886,0.018,0.024,1,"2","dinJ-5"
0.00232332298543255,0.705196040560991,0.031,0.039,1,"2","ompX-5"
0.00251850246975943,0.299371237761416,0.008,0.012,1,"2","rsxA-4"
0.00259593611385194,0.399991124291627,0.008,0.012,1,"2","cydC-4"
0.00266800349604048,0.283852977888106,0.006,0.01,1,"2","mnmA-5"
0.00275244759337305,0.698176461899535,0.028,0.036,1,"2","glnL-3"
0.0028053082404806,0.293327104417622,0.01,0.015,1,"2","ftsI-2"
0.00284489789272858,0.477906107713319,0.009,0.013,1,"2","ydhS-1"
0.00288651492700825,0.425668898505887,0.009,0.013,1,"2","yjbJ-5"
0.00294160549286084,0.307916200232703,0.022,0.029,1,"2","greA-4"
0.00296634203582394,0.351238132402889,0.006,0.01,1,"2","thiC-1"
0.00327654247494089,0.27193283257646,0.054,0.065,1,"2","oppA-3"
0.00344033940552052,0.418219061060803,0.009,0.013,1,"2","yohN-3"
0.00344671261451093,0.338975118869904,0.011,0.015,1,"2","pth-4"
0.00345056336537233,0.275666964288596,0.006,0.01,1,"2","gltJ-4"
0.00361485280553504,0.245335564777161,0.008,0.012,1,"2","mukE-3"
0.00418252898703575,0.478011016934085,0.014,0.019,1,"2","ydhQ-4"
0.00431727171360789,0.459017215365932,0.01,0.015,1,"2","ymcC-4"
0.00459217019693622,0.568304751870904,0.013,0.018,1,"2","ycjG-1"
0.00469031248115323,0.529114380764267,0.01,0.015,1,"2","ftsA-5"
0.00491968557935579,0.600920685204648,0.015,0.021,1,"2","ydcM-1"
0.00508373197063704,0.519799649689164,0.024,0.03,1,"2","ynaJ-4"
0.00526088721149884,0.682129537743075,0.033,0.027,1,"2","rplJ-2"
0.00591763808010756,0.310548786217337,0.013,0.017,1,"2","relE-5"
0.00596477643225588,0.373218612287352,0.007,0.011,1,"2","ycbJ-2"
0.00614068346445722,0.296015961630625,0.011,0.015,1,"2","ybjX-3"
0.00617164572166846,0.3265548951919,0.008,0.012,1,"2","minC-2"
0.00652934950028898,0.187480141800644,0.007,0.01,1,"2","thiF-1"
0.00675267184770415,0.715285131947814,0.027,0.034,1,"2","ttk-3"
0.00734089719851746,0.943148085946461,0.035,0.029,1,"2","glnH-5"
0.00802535196744369,0.571995287147479,0.049,0.059,1,"2","rplO-1"
0.00837400376784248,1.66002504986553,0.014,0.01,1,"2","pstS-5"
0.00848059790722781,0.395491424569619,0.009,0.013,1,"2","yoeB-6"
0.00858722071080033,0.218354775833072,0.009,0.013,1,"2","rpsR-4"
0.00913678575583382,0.572686367412207,0.007,0.011,1,"2","ruvC-3"
0.00918626274219505,0.714422139932748,0.013,0.018,1,"2","ylaC-5"
0.00932388849528437,0.231759010907631,0.006,0.01,1,"2","ssb-1"
0.00941037225559568,0.296618474274886,0.009,0.012,1,"2","proY-5"
0.00943284939579035,0.447886067455299,0.007,0.01,1,"2","yebU-2"
0.00995466955736037,0.970809599621717,0.015,0.011,1,"2","rpsC-2"
1.96999973228983e-167,1.13742883077501,0.275,0.107,4.27509641904216e-163,"8","nusA-2"
7.45835574635874e-159,1.57194332178506,0.168,0.051,1.61853778051731e-154,"8","rplO-1"
1.2739619909278e-125,1.17897393974998,0.108,0.028,2.76462491651241e-121,"8","rplV-5"
6.32635471080701e-111,0.855707405500708,0.274,0.127,1.37288223579223e-106,"8","kgtP-4"
6.94477732470278e-83,1.25208742493489,0.138,0.054,1.50708612723375e-78,"8","zntA-6"
2.97246170662859e-82,1.6348103347181,0.088,0.027,6.4505391495547e-78,"8","rplN-4"
6.45761137902202e-81,1.06023989118495,0.175,0.077,1.40136624536157e-76,"8","ahpF-1"
6.12344045891816e-74,0.684349859047988,0.214,0.104,1.32884781398983e-69,"8","ygiS-3"
8.82196818035752e-64,0.590276564318106,0.146,0.064,1.91445531481939e-59,"8","truB-2"
1.70803297031388e-62,1.17595924421642,0.08,0.026,3.70660234887814e-58,"8","phoR-3"
7.83964516100699e-60,0.676812529985385,0.238,0.131,1.70128139639013e-55,"8","dnaK-4"
2.28922598937705e-58,0.342130675229261,0.457,0.298,4.96784931954714e-54,"8","rpsA-3"
2.93282248138209e-56,1.36135186823381,0.048,0.013,6.36451806684727e-52,"8","tufA-5"
5.94194059979983e-48,1.48391868678048,0.04,0.01,1.28946052956256e-43,"8","yceD-2"
6.31410951981645e-48,0.495868634033715,0.278,0.17,1.37022490689537e-43,"8","rplT-4"
2.44100142876105e-47,1.47108532166135,0.063,0.022,5.29721720055436e-43,"8","rpsF-5"
1.12261700104399e-43,0.590510249607301,0.056,0.018,2.43619115396556e-39,"8","mltD-1"
1.18602963261001e-43,0.19469399851377,0.572,0.402,2.57380290572699e-39,"8","rplL-3"
1.15381717716328e-42,0.423334159496787,0.309,0.201,2.50389865616204e-38,"8","ahpC-5"
2.73936645133569e-42,0.87553765638832,0.109,0.051,5.94469913604358e-38,"8","gyrB-3"
1.56038192936256e-40,1.12449056795494,0.05,0.016,3.38618482490969e-36,"8","ycdO-4"
3.77615511130525e-38,1.12954776495509,0.076,0.032,8.19463420704352e-34,"8","rseP-4"
7.09092403086886e-37,1.18892500769927,0.062,0.024,1.53880142393885e-32,"8","dsbC-5"
1.56829710640664e-36,0.986992770977416,0.093,0.044,3.40336155061304e-32,"8","hscA-1"
1.0832672661578e-35,0.233287265940193,0.298,0.193,2.35079829428905e-31,"8","cspG-3"
5.08673922530381e-35,-2.55649523193514,0.029,0.094,1.10387327928318e-30,"8","fimI-4"
1.47504074350921e-34,0.251792260404882,0.2,0.118,3.20098591748934e-30,"8","obgE-4"
5.12283353128364e-34,0.35220882766173,0.138,0.074,1.11170610462386e-29,"8","rplD-2"
7.59965184828081e-34,0.611904186634454,0.078,0.035,1.64920044759542e-29,"8","phoH-1"
6.70177604114063e-33,0.330350967020467,0.296,0.198,1.45435241868793e-28,"8","glpD-2"
8.51441965975777e-33,0.172253347416663,0.496,0.358,1.84771421036403e-28,"8","deaD-2"
1.16295177556359e-32,0.501851023667546,0.138,0.076,2.52372164815055e-28,"8","pspA-1"
5.48679709151829e-31,1.09220942968287,0.033,0.01,1.19068983683038e-26,"8","pstC-5"
1.62994399743542e-30,0.314429150119535,0.273,0.184,3.53714146883461e-26,"8","pyrG-5"
5.89297319121105e-30,0.527492859686486,0.142,0.081,1.27883411222471e-25,"8","mntH-3"
1.17750140049652e-27,0.796645502361573,0.053,0.022,2.55529578921749e-23,"8","amiB-3"
1.23515014301133e-27,0.203211862634422,0.234,0.153,2.68039932534889e-23,"8","infB-3"
5.09578510307467e-27,0.882679541415081,0.074,0.035,1.10583632521823e-22,"8","ompX-5"
1.22841540821408e-26,0.292647627622811,0.124,0.07,2.66578427736537e-22,"8","bax-4"
6.90110151327714e-24,0.64237084625383,0.163,0.106,1.49760803939627e-19,"8","ibpA-2"
4.43413546759625e-22,0.11621029241619,0.211,0.141,9.62251737823062e-18,"8","rpsK-2"
6.00237135330938e-21,0.110276916856006,0.294,0.21,1.30257460738167e-16,"8","rplA-1"
1.20016201490529e-19,1.2619349179324,0.049,0.023,2.60447158854598e-15,"8","prmC-3"
1.2557749782452e-19,0.752551442946162,0.04,0.017,2.72515728028992e-15,"8","kefA-3"
1.59755275834726e-19,0.117684954905271,0.327,0.241,3.46684924088939e-15,"8","rplR-2"
7.93972039832764e-19,-2.64692602331907,0.019,0.056,1.72299872364108e-14,"8","fimA-4"
1.07215994565051e-18,0.483250123135698,0.091,0.053,2.32669429805617e-14,"8","znuA-2"
1.50382206703988e-18,0.120063360885328,0.054,0.026,3.26344426768325e-14,"8","rplJ-2"
1.67879723336296e-18,0.144931478407361,0.214,0.149,3.64315787612096e-14,"8","rpsI-1"
1.68748040216066e-18,0.911637205190425,0.065,0.034,3.66200122072884e-14,"8","fur-1"
2.95076074083043e-18,0.138385562648418,0.181,0.122,6.40344588367611e-14,"8","yidC-1"
4.76843730447786e-18,0.145631749590803,0.145,0.094,1.03479857944474e-13,"8","lpxC-2"
5.27144710606492e-18,-3.64918755080073,0.009,0.04,1.14395673648715e-13,"8","fimC-5"
5.47065122294429e-18,0.174318085921711,0.122,0.076,1.18718602189114e-13,"8","rplC-3"
1.0871821535369e-17,0.789110710174005,0.034,0.014,2.35929399139042e-13,"8","accB-2"
3.51521228328338e-17,0.427975322390931,0.048,0.023,7.62836217595327e-13,"8","rplW-1"
2.22646364459022e-16,0.244449587959349,0.054,0.028,4.83164875512523e-12,"8","mqsR-4"
1.10438283022646e-15,0.214502709777298,0.054,0.028,2.39662117987443e-11,"8","glnH-5"
1.34304081621846e-15,-1.26939920524415,0.02,0.053,2.91453287527568e-11,"8","aroF-1"
1.4618892023442e-15,0.801649905956764,0.036,0.017,3.17244575800715e-11,"8","map-3"
2.81127095593588e-15,0.823363302027521,0.044,0.022,6.10073910147644e-11,"8","insJ-2"
3.90127715333613e-15,0.204094455492455,0.093,0.057,8.46616155045473e-11,"8","msbA-4"
4.04462303501924e-15,1.03209044110311,0.032,0.014,8.77723644829525e-11,"8","dps-5"
4.68305686562284e-15,0.841635142889808,0.049,0.026,1.01627017040881e-10,"8","recQ-4"
6.02461700974478e-15,0.199686797374614,0.284,0.219,1.30740213728471e-10,"8","purA-5"
7.89709067765516e-15,0.789122605154029,0.023,0.009,1.71374764795795e-10,"8","sufS-2"
1.1711638904007e-14,0.845946538149704,0.015,0.005,2.54154275855855e-10,"8","dusB-5"
1.22146880268449e-14,0.111534339974015,0.056,0.03,2.65070944870561e-10,"8","ompA-4"
1.41966738014727e-14,0.464983282929409,0.063,0.035,3.08082018165759e-10,"8","sufD-2"
3.09712525432265e-14,0.130844190880453,0.152,0.105,6.72107151440558e-10,"8","yafQ-3"
3.80068490944529e-14,0.922906833497193,0.032,0.014,8.24786632198722e-10,"8","atpE-4"
4.13514224784678e-14,0.562501517075165,0.026,0.011,8.97367219205229e-10,"8","rtcB-1"
4.21104108651563e-14,-1.31399080258805,0.02,0.051,9.13838026184756e-10,"8","nagA-1"
6.24030870600113e-14,0.741287763286891,0.044,0.022,1.3542093922893e-09,"8","gltI-1"
8.0602863804037e-14,-1.10883315964167,0.023,0.055,1.74916274741141e-09,"8","icdC-3"
8.26950103325726e-14,0.123159879665339,0.161,0.113,1.79456441922716e-09,"8","rpoA-2"
1.24227395012095e-13,0.121529553241273,0.144,0.099,2.69585869915748e-09,"8","rpmD-2"
2.19296425286523e-13,-1.97405407541592,0.005,0.027,4.75895172514283e-09,"8","yeaR-5"
2.33710674837477e-13,0.334949412959789,0.06,0.034,5.07175535464809e-09,"8","rpoE-4"
3.89362901112317e-13,0.186485139561576,0.09,0.057,8.4495643170384e-09,"8","rpsD-1"
7.67765820379872e-13,-2.0971220132762,0.01,0.033,1.66612860680636e-08,"8","ldhA-5"
7.98465619987435e-13,0.270207479210687,0.079,0.049,1.73275024193473e-08,"8","rseA-3"
8.08291776986627e-13,1.04891889898304,0.025,0.011,1.75407398523868e-08,"8","hpt-3"
1.35554534046565e-12,0.119859812192628,0.269,0.209,2.94166894334451e-08,"8","spoT-1"
1.39895158592639e-12,0.964795294553874,0.023,0.01,3.03586483661886e-08,"8","rplU-2"
1.40594771596613e-12,0.822998194503411,0.03,0.014,3.05104713841809e-08,"8","pth-4"
1.84834417502726e-12,0.178716332391395,0.228,0.175,4.01109169422666e-08,"8","rho-3"
1.98029052699517e-12,0.388414923827777,0.097,0.064,4.29742847263222e-08,"8","ompC-3"
2.1116817204135e-12,0.128727420503079,0.285,0.224,4.58256050146934e-08,"8","guaB-2"
4.63358246051476e-12,0.115586188219225,0.062,0.036,1.00553372975631e-07,"8","cdsA-1"
5.41819526679443e-12,-0.971563405993328,0.019,0.046,1.17580255484706e-07,"8","copA-2"
5.41914064681318e-12,0.374387224216422,0.053,0.03,1.17600771176493e-07,"8","rpsH-3"
7.10080416083057e-12,0.789482436832893,0.028,0.013,1.54094551094184e-07,"8","yfhJ-4"
7.92413644592249e-12,0.470792053569409,0.045,0.025,1.71961685012964e-07,"8","yrbL-1"
8.48101385690343e-12,0.372265372654416,0.09,0.059,1.84046481708661e-07,"8","alaS-2"
1.77941482423743e-11,0.161545617921435,0.132,0.093,3.86150811007764e-07,"8","marR-3"
1.77954878695688e-11,0.666145499895349,0.034,0.017,3.86179882257513e-07,"8","cspB-3"
2.45968791628429e-11,0.693541280743746,0.023,0.01,5.33776874712855e-07,"8","iscS-5"
3.65530744969923e-11,0.760365876988964,0.049,0.028,7.93238269659231e-07,"8","gshA-4"
4.72105953413152e-11,0.706239626022611,0.037,0.02,1.02451712950188e-06,"8","rraB-5"
6.95434539621166e-11,-1.54126743263242,0.012,0.033,1.50916249443189e-06,"8","ycjX-2"
6.96653281795442e-11,0.595277856678463,0.037,0.02,1.51180728682429e-06,"8","dusA-4"
7.58403915972897e-11,0.880151902415849,0.02,0.008,1.64581233805278e-06,"8","fadD-3"
8.00971185584668e-11,0.567651278615083,0.038,0.02,1.73818756983729e-06,"8","yebG-4"
8.88172114875178e-11,0.329911213679716,0.099,0.068,1.92742230649062e-06,"8","exbD-2"
1.29612174060078e-10,0.292682292857684,0.055,0.033,2.81271378927775e-06,"8","rpoC-5"
2.53449021846181e-10,-1.49705426515076,0.01,0.03,5.50009722308397e-06,"8","pepD-1"
2.74782468116881e-10,0.313166326888521,0.049,0.029,5.96305434060443e-06,"8","rluB-4"
3.59095884883802e-10,0.415806179508139,0.014,0.005,7.79273979786338e-06,"8","ycjM-4"
4.2648893106146e-10,-4.55139406690885,0.002,0.016,9.25523629296475e-06,"8","fimD-2"
4.27458439127604e-10,0.744427186402428,0.027,0.013,9.27627558750813e-06,"8","ftsA-5"
6.27631598040468e-10,0.105697066131122,0.046,0.027,1.36202333090762e-05,"8","greA-4"
6.91000256487053e-10,0.305766187070794,0.105,0.074,1.49953965660255e-05,"8","hns-2"
7.51983127665071e-10,0.74426522961689,0.018,0.008,1.63187858534597e-05,"8","sbcB-2"
7.89133232181544e-10,0.937454230252349,0.012,0.004,1.71249802715717e-05,"8","ycdB-1"
9.96303210742356e-10,0.87345998556667,0.031,0.017,2.16207759763199e-05,"8","ygfB-4"
1.0442940063841e-09,-0.844615102964688,0.038,0.066,2.26622242325415e-05,"8","yfiD-3"
1.28131999611808e-09,-1.36065186735056,0.009,0.026,2.78059252357584e-05,"8","fabB-5"
1.34570387672607e-09,0.429695496450904,0.037,0.02,2.92031198288326e-05,"8","ycbL-3"
1.60299784866435e-09,0.952971840846872,0.01,0.003,3.4786656313865e-05,"8","rpmA-5"
1.63669153777713e-09,-1.42279403194685,0.012,0.032,3.55178430613014e-05,"8","gltB-3"
2.12653446441921e-09,0.144860431055907,0.047,0.028,4.61479244123613e-05,"8","rpoS-1"
2.15227281034245e-09,0.261393687815087,0.047,0.028,4.67064722572415e-05,"8","rluD-3"
2.2760135962446e-09,0.778541492936353,0.019,0.008,4.9391771052104e-05,"8","gltJ-4"
2.3288113183968e-09,0.318497235005782,0.025,0.012,5.05375344205289e-05,"8","rpsQ-3"
2.59656546125943e-09,0.968350753445161,0.022,0.011,5.63480670747909e-05,"8","yeaY-4"
3.12010879340686e-09,0.161094492643446,0.077,0.052,6.77094809257222e-05,"8","fabZ-2"
3.14275927481513e-09,-1.17568539045011,0.022,0.044,6.82010190227632e-05,"8","nagB-3"
3.40263396406122e-09,0.425266040735053,0.029,0.015,7.38405596540926e-05,"8","glnP-4"
4.33016454241421e-09,0.140346385505252,0.084,0.057,9.39689007349307e-05,"8","yhaO-1"
4.42693653164868e-09,0.144187531260592,0.084,0.057,9.6068949673308e-05,"8","rplS-1"
5.10490460877972e-09,0.504708327606139,0.017,0.007,0.000110781534915129,"8","ygaC-5"
5.35982735344464e-09,0.562291431983433,0.05,0.031,0.000116313613397102,"8","dfp-4"
5.45273103883261e-09,0.581921700759678,0.022,0.011,0.000118329716273706,"8","raiA-1"
5.48471814267241e-09,0.914253008111367,0.012,0.005,0.000119023868414134,"8","dkgB-3"
5.71657320969183e-09,1.21877460238766,0.01,0.003,0.000124055355223523,"8","umuC-1"
6.06342548733886e-09,-0.543697131895319,0.135,0.176,0.000131582396500741,"8","groL-5"
6.59563374285787e-09,0.753792247116049,0.029,0.015,0.000143131847853759,"8","mglB-1"
6.7512034226534e-09,0.356771510401961,0.052,0.032,0.000146507865475001,"8","ttk-3"
6.98675870710799e-09,0.136629753308131,0.143,0.108,0.000151619650702951,"8","rplQ-4"
7.07444815495017e-09,0.624883675306496,0.012,0.004,0.000153522599410574,"8","aslB-4"
8.15824607624417e-09,0.410474521406821,0.065,0.042,0.000177042098100575,"8","ychQ-5"
9.86323115203415e-09,0.298698284475584,0.073,0.049,0.000214041979230293,"8","aspS-5"
1.12709739754104e-08,1.14726602102283,0.01,0.004,0.000244591406240382,"8","tsf-3"
1.36294052706096e-08,-1.44157573708797,0.014,0.033,0.000295771723777499,"8","aspC-1"
1.4171852485521e-08,0.476560632469102,0.012,0.005,0.000307543370788291,"8","rpmE-2"
1.914306918911e-08,0.336568719930508,0.014,0.006,0.000415423744472877,"8","ypdH-5"
3.26933565045119e-08,-1.48839525189961,0.011,0.027,0.000709478529504414,"8","grpE-4"
3.39592338255746e-08,-0.854223664222559,0.031,0.054,0.000736949333248795,"8","aceA-5"
3.43072234685259e-08,0.581458045006177,0.04,0.024,0.00074450105649048,"8","phnA-5"
3.81111303146072e-08,0.319545023570484,0.092,0.066,0.00082704963895729,"8","talB-5"
3.90153204510393e-08,-1.50030695303835,0.008,0.023,0.000846671469108004,"8","yoaG-2"
3.99361331502692e-08,-1.15709233018529,0.024,0.045,0.000866654025493991,"8","htpG-2"
4.55487159589466e-08,0.804303697274121,0.025,0.013,0.0009884526850251,"8","sdiA-4"
4.62171109644403e-08,-1.7399054017122,0.007,0.022,0.00100295752503932,"8","mfd-4"
4.65130815501947e-08,0.850931150706036,0.02,0.009,0.00100938038272078,"8","yafO-4"
5.05281275993195e-08,0.21775472495559,0.112,0.084,0.00109651089703283,"8","kdsA-1"
5.62010585254822e-08,0.351600345768591,0.022,0.011,0.00121961917106149,"8","rpsC-2"
5.8513359029956e-08,0.503806938349788,0.018,0.008,0.00126979840430908,"8","emrD-5"
7.23572403665939e-08,0.164259290551494,0.174,0.138,0.00157022447319545,"8","yhhQ-4"
8.17284469359763e-08,0.320774017927381,0.03,0.017,0.00177358902695762,"8","ygdK-3"
8.41198132776809e-08,0.392306520293486,0.014,0.006,0.00182548406793895,"8","rplP-4"
8.64630644728856e-08,0.661742948595521,0.031,0.017,0.00187633496212609,"8","cmk-1"
8.93668136605911e-08,0.99817485579166,0.026,0.014,0.00193934922324849,"8","ybiR-2"
8.95334841875764e-08,-1.13464022301879,0.012,0.029,0.0019429661403546,"8","yeaQ-5"
9.36941940862146e-08,0.127106932689298,0.048,0.03,0.00203325770586494,"8","rpsU-3"
9.84203841463445e-08,-1.25394086661775,0.007,0.021,0.00213582075635982,"8","tyrA-4"
1.12505156309532e-07,0.47403456301492,0.037,0.022,0.00244147439707315,"8","dinJ-5"
1.23844209660351e-07,0.215003232059397,0.166,0.133,0.00268754319383929,"8","katG-5"
1.35624867975202e-07,0.501993813914364,0.015,0.007,0.00294319525992987,"8","fnr-5"
1.40567232849541e-07,0.508036481891237,0.03,0.017,0.00305044952006788,"8","ycjG-1"
1.44627851821031e-07,0.1577617181125,0.103,0.076,0.0031385690123682,"8","zapA-1"
1.48812377163904e-07,0.294938053295032,0.055,0.036,0.00322937739683388,"8","yhaM-1"
1.646621174493e-07,0.277515320054405,0.041,0.025,0.00357333261076726,"8","mdtI-4"
1.81980571182893e-07,0.639257781456095,0.013,0.006,0.00394916037523997,"8","dnaN-3"
1.91880708367261e-07,0.266117027303939,0.03,0.017,0.00416400325227794,"8","yrfF-4"
3.25237938781467e-07,0.605117125419913,0.032,0.019,0.00705798850949661,"8","miaA-1"
3.35845413877177e-07,-1.73630373196495,0.005,0.017,0.00728818132654862,"8","yqjG-5"
3.40375008524997e-07,-0.125438722746508,0.128,0.096,0.00738647806000096,"8","yafK-3"
5.1957853160182e-07,0.32948642687945,0.043,0.028,0.0112753737142911,"8","parC-1"
5.97445812491162e-07,0.480052055243232,0.067,0.047,0.0129651715768707,"8","lon-5"
6.14474504092469e-07,0.372036442020524,0.02,0.01,0.0133347112133107,"8","trg-1"
6.96133601061232e-07,0.270898303070457,0.064,0.045,0.0151067952766298,"8","ybgC-5"
6.97962346053031e-07,0.739716739552422,0.028,0.016,0.0151464808716968,"8","yejK-5"
9.05363470048993e-07,0.403584804553895,0.026,0.015,0.0196472926635332,"8","uup-5"
1.00832794596029e-06,-1.03026260604732,0.021,0.039,0.0218817247552842,"8","aroM-4"
1.06052553852955e-06,0.65185648997579,0.022,0.012,0.0230144647116297,"8","yojL-3"
1.23381035979752e-06,0.225625866275583,0.014,0.007,0.026774918617966,"8","ibpB-2"
1.4011325120541e-06,0.336204788471669,0.012,0.005,0.0304059766440861,"8","rtn-1"
1.53368638411011e-06,-1.60554515675047,0.01,0.023,0.0332825282215735,"8","gntR-5"
1.79114858774549e-06,0.251637745155598,0.011,0.005,0.0388697155026648,"8","rplY-3"
1.95289717775928e-06,0.110641600803486,0.015,0.007,0.0423798216545541,"8","rpmC-2"
2.11993520481732e-06,-0.753802359640611,0.025,0.043,0.0460047138797406,"8","sdhC-5"
2.82649013607473e-06,-1.18737797318372,0.007,0.018,0.0613376624429578,"8","sdhB-3"
